run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
6b928cb9,eyepacs:train,2020-03-30 23:33:32,0:02:43,completed,base_loss=gls batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_2_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.47058799862861633,0.8109890222549438,0.6215029954910278
fc17e6ea,eyepacs:train,2020-03-30 23:30:41,0:02:51,completed,base_loss=gls batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_2_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5294119715690613,0.8042169809341431,0.5595690011978149
71c824b6,eyepacs:train,2020-03-30 23:28:50,0:01:50,completed,base_loss=gls batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_1_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.6000000238418579,0.8637499809265137,0.7851920127868652
d248c7c8,eyepacs:train,2020-03-30 23:26:18,0:02:31,completed,base_loss=gls batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,gls,8,train_all_1_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.6200000047683716,0.8910160064697266,0.7887459993362427
b7c47b64,eyepacs:train,2020-03-30 23:21:07,0:05:11,completed,base_loss=ce batch_size=8 csv_train=train_all_4_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_4_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5769230127334595,0.821943998336792,0.6717479825019836
c8e6f718,eyepacs:train,2020-03-30 23:17:10,0:03:56,completed,base_loss=ce batch_size=8 csv_train=train_all_4_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_4_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5192310214042664,0.8670039772987366,0.7114989757537842
d62ef6f4,eyepacs:train,2020-03-30 23:14:18,0:02:52,completed,base_loss=ce batch_size=8 csv_train=train_all_3_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_3_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5098040103912354,0.8128839731216431,0.6522079706192017
f4a673d7,eyepacs:train,2020-03-30 23:12:23,0:01:55,completed,base_loss=ce batch_size=8 csv_train=train_all_3_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_3_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5882350206375122,0.813418984413147,0.7371649742126465
d8e11edf,eyepacs:train,2020-03-30 23:09:40,0:02:42,completed,base_loss=ce batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_2_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.47058799862861633,0.8120020031929016,0.6512929797172546
149169fb,eyepacs:train,2020-03-30 23:07:40,0:02:00,completed,base_loss=ce batch_size=8 csv_train=train_all_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_2_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5294119715690613,0.8181740045547485,0.5423380136489868
47d86b14,eyepacs:train,2020-03-30 23:05:49,0:01:50,completed,base_loss=ce batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_1_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.5600000023841858,0.860945999622345,0.7630389928817749
a70654da,eyepacs:train,2020-03-30 23:02:46,0:03:03,completed,base_loss=ce batch_size=8 csv_train=train_all_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/1/1/3/8 patience=5 pretrained=yes save_model=no,ce,8,train_all_1_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/1/1/3/8,5,True,False,0,0.6200000047683716,0.884568989276886,0.796995997428894
82a1f994,eyepacs:dr_grade_ALL_UW,2020-03-30 23:02:45,0:44:41,completed,,,,,,,,,,,,,,,,,,0,0.3846150040626526,0.7660120129585266,0.5372620224952698
