run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
58e85db2,eyepacs:train,2020-03-17 10:37:05,0:06:49,completed,base_loss=focal_loss batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6700000166893005,0.9152889847755432,0.8728340268135071
cfce3f18,eyepacs:train,2020-03-17 10:29:33,0:07:31,completed,base_loss=focal_loss batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6650000214576721,0.9156249761581421,0.867143988609314
b5443327,eyepacs:train,2020-03-17 10:20:41,0:08:52,completed,base_loss=ce batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_od.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6800000071525574,0.9139729738235474,0.8673490285873413
394d1ab5,eyepacs:train,2020-03-17 10:12:29,0:08:11,completed,base_loss=ce batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_od.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6850000023841858,0.9140660166740417,0.8652399778366089
8c20f59c,eyepacs:train,2020-03-17 10:05:38,0:06:51,completed,base_loss=ce batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_od.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.675000011920929,0.9160709977149963,0.8714069724082947
eb62bc85,eyepacs:train,2020-03-17 09:58:47,0:06:50,completed,base_loss=ce batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,ce,8,train_od.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.675000011920929,0.9160709977149963,0.8714069724082947
764697fa,eyepacs:train,2020-03-17 09:51:55,0:06:52,completed,base_loss=gls batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_od.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6800000071525574,0.9065430164337158,0.8585209846496582
2a6264a4,eyepacs:train,2020-03-17 09:33:27,0:18:27,completed,base_loss=gls batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_od.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.7099999785423279,0.9129850268363953,0.8513929843902588
d75055ea,eyepacs:train,2020-03-17 09:26:35,0:06:52,completed,base_loss=gls batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_od.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6850000023841858,0.9110260009765625,0.8614339828491211
a99b6a36,eyepacs:train,2020-03-17 09:13:00,0:13:35,completed,base_loss=gls batch_size=8 csv_train=train_od.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/4/2/2/7 patience=5 pretrained=yes save_model=no,gls,8,train_od.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/4/2/2/7,5,True,False,0,0.6800000071525574,0.9120709896087646,0.8516309857368469
