run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
a85c9bda,eyepacs:train,2020-03-17 20:26:41,0:02:34,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_auc_od_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,2,10,experiments/best_auc_od_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5238100290298462,0.8629900217056274,0.7797840237617493
a398e2ce,eyepacs:train,2020-03-17 20:25:36,0:01:04,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.619047999382019,0.8704820275306702,0.7356910109519958
389bee7e,eyepacs:train,2020-03-17 20:23:48,0:01:48,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_auc_od_20Mar lr=0.0001 metric=kappa model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,1,10,experiments/best_auc_od_20Mar,0.0001,kappa,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5714290142059326,0.8639129996299744,0.7902699708938599
e90a134e,eyepacs:dr_grade_OD_UW_KAPPA,2020-03-17 20:23:47,0:23:21,completed,,,,,,,,,,,,,,,,,,0,0.5714290142059326,0.8597990274429321,0.6859520077705383
d4bae3d9,eyepacs:train,2020-03-17 20:09:21,0:01:37,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5714290142059326,0.8863329887390137,0.6697999835014343
9a2290cd,eyepacs:train,2020-03-17 20:06:55,0:02:26,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_kappa_od_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_UW.csv,0.1,2,10,experiments/best_kappa_od_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.4285709857940674,0.8437929749488831,0.7421669960021973
b6f80c7b,eyepacs:train,2020-03-17 20:04:19,0:02:35,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.6666669845581055,0.9196079969406128,0.8201379776000977
609878fa,eyepacs:train,2020-03-17 20:01:34,0:02:45,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_kappa_od_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_UW.csv,0.1,1,10,experiments/best_kappa_od_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5238100290298462,0.8653500080108643,0.7593309879302979
c5a54fd5,eyepacs:train,2020-03-17 19:59:02,0:02:31,completed,base_loss=gls batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5238100290298462,0.9141240119934082,0.7042030096054077
74ff9d86,eyepacs:train,2020-03-17 19:56:17,0:02:44,completed,base_loss=gls batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_kappa_od_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_UW.csv,0.1,2,10,experiments/best_kappa_od_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5714290142059326,0.8747190237045288,0.795894980430603
fe70db95,eyepacs:train,2020-03-17 19:55:06,0:01:10,completed,base_loss=gls batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.4761900007724762,0.8688629865646362,0.6949229836463928
503e6832,eyepacs:train,2020-03-17 19:52:21,0:02:45,completed,base_loss=gls batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_kappa_od_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_UW.csv,0.1,1,10,experiments/best_kappa_od_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.619047999382019,0.8947889804840088,0.8141239881515503
7e28cec0,eyepacs:train,2020-03-17 19:49:50,0:02:31,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,2,10,models/resnet50_eyepacs,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5714290142059326,0.9022970199584961,0.7109349966049194
a6ccc798,eyepacs:train,2020-03-17 19:47:45,0:02:04,completed,base_loss=ce batch_size=8 csv_train=train_od_UW.csv decay_f=0.1 exp=2 lambd=10 load_checkpoint=experiments/best_kappa_od_20Mar lr=0.0001 metric=auc model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_UW.csv,0.1,2,10,experiments/best_kappa_od_20Mar,0.0001,auc,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5238100290298462,0.8593239784240723,0.7143890261650085
