run,operation,started,time,status,label,base_loss,batch_size,csv_train,decay_f,exp,lambd,load_checkpoint,lr,metric,model_name,n_epochs,optimizer,oversample,patience,pretrained,save_model,step,acc,auc,kappa
5635e412,eyepacs:train,2020-03-31 14:40:36,0:01:39,completed,base_loss=ce batch_size=8 csv_train=train_od_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_od_f1 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_1_UW.csv,0.1,1,10,experiments/best_od_f1,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.4761900007724762,0.8625569939613342,0.7427030205726624
f6c07e9a,eyepacs:train,2020-03-31 14:37:45,0:01:05,completed,base_loss=gls batch_size=8 csv_train=train_od_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_2_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.44999998807907104,0.7974280118942261,0.7253850102424622
32d47bed,eyepacs:train,2020-03-31 14:35:11,0:02:33,completed,base_loss=gls batch_size=8 csv_train=train_od_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,gls,8,train_od_1_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.619047999382019,0.8959469795227051,0.8061910271644592
886db189,eyepacs:train,2020-03-31 14:33:49,0:01:22,completed,base_loss=ce batch_size=8 csv_train=train_od_4_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_4_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.47368401288986206,0.8174059987068176,0.48703399300575256
2a5e952a,eyepacs:train,2020-03-31 14:32:46,0:01:02,completed,base_loss=ce batch_size=8 csv_train=train_od_3_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_3_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.4210529923439026,0.5323110222816467,0.04406699910759926
282827ca,eyepacs:train,2020-03-31 14:31:41,0:01:04,completed,base_loss=ce batch_size=8 csv_train=train_od_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_2_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5,0.8053590059280396,0.6283779740333557
8fd378a1,eyepacs:train,2020-03-31 14:29:41,0:02:00,completed,base_loss=ce batch_size=8 csv_train=train_od_1_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=experiments/best_both_f3 lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,ce,8,train_od_1_UW.csv,0.1,1,10,experiments/best_both_f3,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.5714290142059326,0.8522409796714783,0.7339810132980347
fc319cbb,eyepacs:train,2020-03-31 14:14:38,0:01:50,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_4_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_4_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.47368401288986206,0.8049349784851074,0.5556380152702332
32c69ba4,eyepacs:train,2020-03-31 14:12:43,0:01:54,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_3_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_3_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.3684209883213043,0.6774160265922546,-0.11246699839830399
c1fe7b3d,eyepacs:train,2020-03-31 14:12:00,0:00:42,completed,base_loss=focal_loss batch_size=8 csv_train=train_od_2_UW.csv decay_f=0.1 exp=1 lambd=10 load_checkpoint=models/resnet50_eyepacs lr=0.0001 metric=kappa_auc_avg model_name=resnet50 n_epochs=50 optimizer=sgd oversample=1/2/2/4/9 patience=5 pretrained=yes save_model=no,focal_loss,8,train_od_2_UW.csv,0.1,1,10,models/resnet50_eyepacs,0.0001,kappa_auc_avg,resnet50,50,sgd,1/2/2/4/9,5,True,False,0,0.550000011920929,0.7430469989776611,0.5409839749336243
